payment_id,order_id,transaction_reference,payment_method,payment_status,amount,currency,installments,provider,authorized_at,paid_at,refunded_amount,failure_code,failure_reason,created_at,updated_at
312,4372,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-83,PIX,APPROVED,1007.75,BRL,1,sim_gateway_horizonte,2026-09-07T17:39:53.170516Z,2026-09-07T17:40:53.170516Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
313,2165,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-84,PIX,APPROVED,55.71,BRL,1,sim_gateway_aurora,2026-09-07T17:36:19.540560Z,2026-09-07T17:37:19.540560Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
314,6386,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-85,CREDIT_CARD,APPROVED,641.66,BRL,2,sim_gateway_horizonte,2026-09-07T17:39:52.799827Z,2026-09-07T17:40:52.799827Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
315,2482,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-86,PIX,APPROVED,220.72,BRL,1,sim_gateway_integra,2026-09-07T17:36:19.540560Z,2026-09-07T17:37:19.540560Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
316,3430,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-87,PIX,APPROVED,3727.37,BRL,1,sim_gateway_horizonte,2026-09-07T17:36:19.540560Z,2026-09-07T17:37:19.540560Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
317,3746,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-88,PIX,APPROVED,1277.98,BRL,1,sim_gateway_aurora,2026-09-07T17:36:19.540560Z,2026-09-07T17:37:19.540560Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
318,4401,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-89,PIX,APPROVED,251.30,BRL,1,sim_gateway_horizonte,2026-09-07T17:39:53.170516Z,2026-09-07T17:40:53.170516Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
319,2238,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-90,PIX,APPROVED,1205.48,BRL,1,sim_gateway_integra,2026-09-07T17:36:19.540560Z,2026-09-07T17:37:19.540560Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
320,6798,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-91,PIX,APPROVED,485.90,BRL,1,sim_gateway_integra,2026-09-07T17:47:08.108509Z,2026-09-07T17:47:12.083785Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
321,5762,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-92,PIX,APPROVED,236.78,BRL,1,sim_gateway_integra,2026-09-07T17:39:53.170516Z,2026-09-07T17:40:53.170516Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
322,5658,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-93,PIX,PENDING,859.77,BRL,1,sim_gateway_horizonte,,,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
323,7715,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-94,PIX,APPROVED,130.40,BRL,1,sim_gateway_integra,2026-09-07T17:36:19.540560Z,2026-09-07T17:37:19.540560Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
324,2573,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-95,CREDIT_CARD,APPROVED,257.30,BRL,6,sim_gateway_aurora,2026-09-07T17:36:19.540560Z,2026-09-07T17:37:19.540560Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
325,5664,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-96,CREDIT_CARD,APPROVED,976.68,BRL,6,sim_gateway_aurora,2026-09-07T17:39:53.170516Z,2026-09-07T17:40:53.170516Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
326,3574,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-97,PIX,APPROVED,651.56,BRL,1,sim_gateway_horizonte,2026-09-07T17:36:19.540560Z,2026-09-07T17:37:19.540560Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
327,3038,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-98,PIX,APPROVED,306.63,BRL,1,sim_gateway_horizonte,2026-09-07T17:36:19.540560Z,2026-09-07T17:37:19.540560Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
328,7087,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-99,DEBIT_CARD,APPROVED,390.10,BRL,1,sim_gateway_horizonte,2026-09-07T17:39:53.170516Z,2026-09-07T17:40:53.170516Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
329,5771,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-100,PIX,APPROVED,1571.43,BRL,1,sim_gateway_horizonte,2026-09-07T17:39:53.170516Z,2026-09-07T17:40:53.170516Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
330,7796,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-101,PIX,PENDING,160.19,BRL,1,sim_gateway_horizonte,,,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
331,4661,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-102,PIX,APPROVED,459.82,BRL,1,sim_gateway_horizonte,2026-09-07T17:39:52.799827Z,2026-09-07T17:40:52.799827Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
332,7811,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-103,CREDIT_CARD,APPROVED,241.29,BRL,1,sim_gateway_integra,2026-09-07T17:47:08.108509Z,2026-09-07T17:47:12.083785Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
333,4532,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-104,PIX,APPROVED,234.35,BRL,1,sim_gateway_aurora,2026-09-07T17:39:53.170516Z,2026-09-07T17:40:53.170516Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
334,7716,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-105,PIX,APPROVED,237.30,BRL,1,sim_gateway_integra,2026-09-07T17:47:07.788715Z,2026-09-07T17:47:12.083785Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
335,4553,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-106,PIX,APPROVED,590.21,BRL,1,sim_gateway_aurora,2026-09-07T17:39:53.170516Z,2026-09-07T17:40:53.170516Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
336,3203,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-107,PIX,APPROVED,215.31,BRL,1,sim_gateway_integra,2026-09-07T17:36:19.540560Z,2026-09-07T17:37:19.540560Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
337,2589,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-108,CREDIT_CARD,APPROVED,228.41,BRL,6,sim_gateway_integra,2026-09-07T17:36:19.540560Z,2026-09-07T17:37:19.540560Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
338,7678,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-109,CREDIT_CARD,APPROVED,182.80,BRL,1,sim_gateway_horizonte,2026-09-07T17:47:08.108509Z,2026-09-07T17:47:12.083785Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
339,2639,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-110,PIX,APPROVED,1997.78,BRL,1,sim_gateway_horizonte,2026-09-07T17:36:19.540560Z,2026-09-07T17:37:19.540560Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
340,2242,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-111,CREDIT_CARD,APPROVED,243.67,BRL,3,sim_gateway_aurora,2026-09-07T17:36:19.540560Z,2026-09-07T17:37:19.540560Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
341,6493,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-112,PIX,APPROVED,547.16,BRL,1,sim_gateway_integra,2026-09-07T17:47:08.108509Z,2026-09-07T17:47:12.083785Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
342,3371,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-113,DEBIT_CARD,APPROVED,143.78,BRL,1,sim_gateway_horizonte,2026-09-07T17:36:19.540560Z,2026-09-07T17:37:19.540560Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
343,5100,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-114,PIX,APPROVED,384.10,BRL,1,sim_gateway_horizonte,2026-09-07T17:36:19.540560Z,2026-09-07T17:37:19.540560Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
344,5671,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-115,CREDIT_CARD,APPROVED,162.79,BRL,1,sim_gateway_aurora,2026-09-07T17:36:19.540560Z,2026-09-07T17:37:19.540560Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
345,6507,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-116,CREDIT_CARD,APPROVED,302.39,BRL,2,sim_gateway_horizonte,2026-09-07T17:47:08.108509Z,2026-09-07T17:47:12.083785Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
346,5442,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-117,PIX,APPROVED,241.79,BRL,1,sim_gateway_integra,2026-09-07T17:36:19.540560Z,2026-09-07T17:37:19.540560Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
347,5708,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-118,CREDIT_CARD,PENDING,62.78,BRL,3,sim_gateway_integra,,,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
348,7136,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-119,CREDIT_CARD,APPROVED,110.34,BRL,1,sim_gateway_aurora,2026-09-07T17:47:08.108509Z,2026-09-07T17:47:12.083785Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
349,5134,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-120,CREDIT_CARD,APPROVED,41.74,BRL,1,sim_gateway_aurora,2026-09-07T17:39:53.170516Z,2026-09-07T17:40:53.170516Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
350,3411,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-121,CREDIT_CARD,APPROVED,335.20,BRL,2,sim_gateway_aurora,2026-09-07T17:36:19.540560Z,2026-09-07T17:37:19.540560Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
351,6763,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-122,CREDIT_CARD,APPROVED,335.29,BRL,3,sim_gateway_horizonte,2026-09-07T17:47:08.108509Z,2026-09-07T17:47:12.083785Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
352,5981,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-123,CREDIT_CARD,CANCELLED,354.76,BRL,1,sim_gateway_integra,,,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
353,7383,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-124,DEBIT_CARD,APPROVED,307.34,BRL,1,sim_gateway_aurora,2026-09-07T17:47:08.108509Z,2026-09-07T17:47:12.083785Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
354,4758,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-125,PIX,APPROVED,372.98,BRL,1,sim_gateway_horizonte,2026-09-07T17:39:53.170516Z,2026-09-07T17:40:53.170516Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
355,6995,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-126,CREDIT_CARD,APPROVED,279.80,BRL,2,sim_gateway_horizonte,2026-09-07T17:39:53.170516Z,2026-09-07T17:40:53.170516Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
356,6607,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-127,DEBIT_CARD,APPROVED,605.23,BRL,1,sim_gateway_horizonte,2026-09-07T17:47:08.108509Z,2026-09-07T17:47:12.083785Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
357,5641,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-128,CREDIT_CARD,PENDING,662.76,BRL,3,sim_gateway_horizonte,,,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
358,4329,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-129,PIX,APPROVED,383.27,BRL,1,sim_gateway_horizonte,2026-09-07T17:39:53.170516Z,2026-09-07T17:40:53.170516Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
359,4428,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-130,PIX,APPROVED,1893.96,BRL,1,sim_gateway_integra,2026-09-07T17:39:52.799827Z,2026-09-07T17:40:52.799827Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
360,7350,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-131,PIX,APPROVED,634.00,BRL,1,sim_gateway_integra,2026-09-07T17:47:07.788715Z,2026-09-07T17:47:12.083785Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
361,6198,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-132,DEBIT_CARD,APPROVED,1036.46,BRL,1,sim_gateway_horizonte,2026-09-07T17:47:08.108509Z,2026-09-07T17:47:12.083785Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
362,5466,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-133,CREDIT_CARD,APPROVED,185.51,BRL,3,sim_gateway_aurora,2026-09-07T17:39:53.170516Z,2026-09-07T17:40:53.170516Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
363,7378,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-134,CREDIT_CARD,APPROVED,465.87,BRL,2,sim_gateway_horizonte,2026-09-07T17:36:19.540560Z,2026-09-07T17:37:19.540560Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
364,4641,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-135,PIX,APPROVED,208.80,BRL,1,sim_gateway_horizonte,2026-09-07T17:39:53.170516Z,2026-09-07T17:40:53.170516Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
365,5604,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-136,PIX,APPROVED,51.30,BRL,1,sim_gateway_horizonte,2026-09-07T17:39:53.170516Z,2026-09-07T17:40:53.170516Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
366,4112,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-137,DEBIT_CARD,APPROVED,314.78,BRL,1,sim_gateway_integra,2026-09-07T17:36:19.540560Z,2026-09-07T17:37:19.540560Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
367,3839,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-138,CREDIT_CARD,PENDING,130.98,BRL,1,sim_gateway_integra,,,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
368,4047,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-139,CREDIT_CARD,PENDING,1814.99,BRL,3,sim_gateway_horizonte,,,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
369,4543,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-140,PIX,APPROVED,1226.23,BRL,1,sim_gateway_integra,2026-09-07T17:39:53.170516Z,2026-09-07T17:40:53.170516Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
370,3842,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-141,CREDIT_CARD,APPROVED,817.37,BRL,6,sim_gateway_integra,2026-09-07T17:36:19.540560Z,2026-09-07T17:37:19.540560Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
371,4727,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-142,CREDIT_CARD,APPROVED,655.01,BRL,6,sim_gateway_aurora,2026-09-07T17:39:53.170516Z,2026-09-07T17:40:53.170516Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
372,2838,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-143,BOLETO,APPROVED,326.84,BRL,1,sim_gateway_horizonte,2026-09-07T17:36:19.540560Z,2026-09-07T17:37:19.540560Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
373,6004,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-144,CREDIT_CARD,APPROVED,285.30,BRL,2,sim_gateway_integra,2026-09-07T17:39:52.799827Z,2026-09-07T17:40:52.799827Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
374,5738,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-145,CREDIT_CARD,APPROVED,79.04,BRL,6,sim_gateway_integra,2026-09-07T17:39:53.170516Z,2026-09-07T17:40:53.170516Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
375,5750,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-146,PIX,APPROVED,547.83,BRL,1,sim_gateway_horizonte,2026-09-07T17:39:53.170516Z,2026-09-07T17:40:53.170516Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
376,5291,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-147,CREDIT_CARD,APPROVED,158.95,BRL,2,sim_gateway_integra,2026-09-07T17:39:53.170516Z,2026-09-07T17:40:53.170516Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
377,6688,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-148,DEBIT_CARD,APPROVED,737.10,BRL,1,sim_gateway_integra,2026-09-07T17:47:08.108509Z,2026-09-07T17:47:12.083785Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
378,2956,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-149,BOLETO,APPROVED,258.78,BRL,1,sim_gateway_integra,2026-09-07T17:36:19.540560Z,2026-09-07T17:37:19.540560Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
379,7575,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-150,CREDIT_CARD,APPROVED,453.02,BRL,3,sim_gateway_aurora,2026-09-07T17:47:08.079025Z,2026-09-07T17:47:12.083785Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
380,4888,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-151,CREDIT_CARD,PENDING,227.21,BRL,1,sim_gateway_integra,,,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
381,7710,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-152,CREDIT_CARD,APPROVED,92.45,BRL,6,sim_gateway_horizonte,2026-09-07T17:47:08.108509Z,2026-09-07T17:47:12.083785Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
382,6875,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-153,CREDIT_CARD,APPROVED,722.58,BRL,1,sim_gateway_aurora,2026-09-07T17:47:08.108509Z,2026-09-07T17:47:12.083785Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
383,4507,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-154,CREDIT_CARD,APPROVED,95.28,BRL,3,sim_gateway_aurora,2026-09-07T17:36:19.540560Z,2026-09-07T17:37:19.540560Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
384,6471,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-155,CREDIT_CARD,APPROVED,557.95,BRL,2,sim_gateway_horizonte,2026-09-07T17:47:08.108509Z,2026-09-07T17:47:12.083785Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
385,3468,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-156,PIX,APPROVED,333.82,BRL,1,sim_gateway_horizonte,2026-09-07T17:36:19.540560Z,2026-09-07T17:37:19.540560Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
386,5742,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-157,CREDIT_CARD,APPROVED,258.31,BRL,1,sim_gateway_integra,2026-09-07T17:39:53.170516Z,2026-09-07T17:40:53.170516Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
387,3242,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-158,CREDIT_CARD,APPROVED,318.25,BRL,6,sim_gateway_horizonte,2026-09-07T17:36:19.540560Z,2026-09-07T17:37:19.540560Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
388,2354,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-159,PIX,APPROVED,97.65,BRL,1,sim_gateway_aurora,2026-09-07T17:36:19.540560Z,2026-09-07T17:37:19.540560Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
389,4440,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-160,CREDIT_CARD,APPROVED,241.88,BRL,1,sim_gateway_aurora,2026-09-07T17:39:52.799827Z,2026-09-07T17:40:52.799827Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
390,2749,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-161,CREDIT_CARD,APPROVED,116.99,BRL,3,sim_gateway_integra,2026-09-07T17:36:19.540560Z,2026-09-07T17:37:19.540560Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
391,4839,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-162,CREDIT_CARD,PENDING,378.79,BRL,6,sim_gateway_aurora,,,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
392,4412,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-163,CREDIT_CARD,APPROVED,98.19,BRL,3,sim_gateway_aurora,2026-09-07T17:36:19.540560Z,2026-09-07T17:37:19.540560Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
393,3337,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-164,CREDIT_CARD,APPROVED,76.79,BRL,3,sim_gateway_aurora,2026-09-07T17:36:19.540560Z,2026-09-07T17:37:19.540560Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
394,2714,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-165,PIX,APPROVED,283.90,BRL,1,sim_gateway_horizonte,2026-09-07T17:36:19.540560Z,2026-09-07T17:37:19.540560Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
395,2960,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-166,CREDIT_CARD,APPROVED,299.90,BRL,1,sim_gateway_integra,2026-09-07T17:36:19.540560Z,2026-09-07T17:37:19.540560Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
396,7799,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-167,PIX,PENDING,512.06,BRL,1,sim_gateway_horizonte,,,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
397,7138,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-168,PIX,CANCELLED,715.59,BRL,1,sim_gateway_aurora,,,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
398,4877,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-169,CREDIT_CARD,APPROVED,189.35,BRL,6,sim_gateway_horizonte,2026-09-07T17:39:53.170516Z,2026-09-07T17:40:53.170516Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
399,4675,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-170,CREDIT_CARD,APPROVED,936.03,BRL,2,sim_gateway_horizonte,2026-09-07T17:39:53.170516Z,2026-09-07T17:40:53.170516Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
400,3318,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-171,CREDIT_CARD,APPROVED,279.75,BRL,3,sim_gateway_integra,2026-09-07T17:36:19.540560Z,2026-09-07T17:37:19.540560Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
401,6412,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-172,CREDIT_CARD,APPROVED,110.56,BRL,6,sim_gateway_integra,2026-09-07T17:47:07.788715Z,2026-09-07T17:47:12.083785Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
402,7498,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-173,CREDIT_CARD,APPROVED,104.91,BRL,2,sim_gateway_horizonte,2026-09-07T17:47:08.108509Z,2026-09-07T17:47:12.083785Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
403,4880,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-174,CREDIT_CARD,APPROVED,1702.42,BRL,1,sim_gateway_aurora,2026-09-07T17:39:53.170516Z,2026-09-07T17:40:53.170516Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
404,6449,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-175,DEBIT_CARD,APPROVED,404.52,BRL,1,sim_gateway_integra,2026-09-07T17:47:08.108509Z,2026-09-07T17:47:12.083785Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
405,4494,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-176,CREDIT_CARD,PENDING,125.98,BRL,2,sim_gateway_horizonte,,,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
406,4410,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-177,PIX,PENDING,159.80,BRL,1,sim_gateway_aurora,,,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
407,3772,SIM-d1fb6ef60bc243edba5dfaa32d0c56fe-178,PIX,APPROVED,496.70,BRL,1,sim_gateway_integra,2026-09-07T17:36:19.540560Z,2026-09-07T17:37:19.540560Z,0.00,,,2026-09-07T17:47:12.083785Z,2026-09-07T17:47:12.083785Z
